# This document produced by structureHarvester core version vA.2 July 2014
# http://www.structureharvester.com/
# https://github.com/dentearl/structureHarvester/
# http://taylor0.biology.ucla.edu/structureHarvester
# http://users.soe.ucsc.edu/~dearl/software/structureHarvester
# Written by Dent Earl, dearl (a) soe ucsc edu.
# CITATION:
# Earl, Dent A. and vonHoldt, Bridgett M. (2012)
# STRUCTURE HARVESTER: a website and program for visualizing
# STRUCTURE output and implementing the Evanno method.
# Conservation Genetics Resources 4(2) 359-361. DOI: 10.1007/s12686-011-9548-7
# Core version: vA.2 July 2014
# File generated at 2021-Feb-21 22:40:20 PST
#

##########
# K	Reps	mean est. LnP(Data)	stdev est. LnP(Data)
1	12	-187246.216667	3.822620
2	12	-175714.341667	7035.062071
3	12	-163403.891667	1753.279190
4	12	-161302.216667	18863.413546
5	12	-325081.600000	536746.072887
6	12	-287962.183333	480990.935736
7	12	-243785.658333	218364.143687
8	12	-739796.950000	1257515.576902
9	12	-426226.283333	339679.406535
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_2_f	2	9	-142208.0	-134193.6	16028.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_4_f	4	9	-791465.0	-137953.1	1307024.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_12_f	12	9	-142067.2	-135209.5	13715.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_1_f	1	9	-149224.8	-142389.6	13670.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_6_f	6	9	-283814.6	-135426.7	296775.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_10_f	10	9	-375100.5	-137670.6	474859.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_9_f	9	9	-433598.8	-134872.6	597452.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K9_run_8_f	8	9	-149325.3	-141942.7	14765.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_4_f	4	10	-268045.0	-134741.1	266607.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_1_f	1	10	-147299.3	-138539.3	17520.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_10_f	10	10	-157409.4	-135233.5	44351.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_7_f	7	10	-142030.0	-134748.1	14563.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_6_f	6	10	-139424.5	-131884.2	15080.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_12_f	12	10	-387787.3	-139406.7	496761.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_11_f	11	10	-271741.9	-132601.1	278281.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_3_f	3	10	-592391.2	-136341.5	912099.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_8_f	8	10	-480699.6	-138303.0	684793.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_9_f	9	10	-139376.6	-131200.3	16352.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_5_f	5	10	-162150.1	-136086.3	52127.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K10_run_2_f	2	10	-712075.0	-138435.5	1147279.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_5_f	5	11	-2190557.4	-133456.0	4114202.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_1_f	1	11	-137971.4	-129627.1	16688.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_11_f	11	11	-138192.2	-129483.3	17417.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_12_f	12	11	-190898.7	-131462.2	118873.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_8_f	8	11	-279348.3	-132863.7	292969.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_9_f	9	11	-140984.7	-132642.3	16684.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_6_f	6	11	-746237.0	-136306.2	1219861.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_2_f	2	11	-4443215.1	-135929.0	8614572.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_3_f	3	11	-139579.2	-130550.3	18057.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_10_f	10	11	-683963.4	-130621.2	1106684.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_7_f	7	11	-1111043.5	-135668.8	1950749.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K11_run_4_f	4	11	-185986.3	-133255.0	105462.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_12_f	12	12	-138748.9	-131212.9	15072.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_1_f	1	12	-873554.1	-133126.1	1480855.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_4_f	4	12	-409162.5	-135706.0	546913.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_6_f	6	12	-231059.7	-132624.1	196871.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_3_f	3	12	-437429.0	-130195.0	614468.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_5_f	5	12	-190974.9	-129705.1	122539.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_10_f	10	12	-223098.0	-134533.6	177128.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_7_f	7	12	-303567.8	-132241.0	342653.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_11_f	11	12	-166300.1	-138446.9	55706.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_2_f	2	12	-165051.4	-138773.3	52556.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_8_f	8	12	-593229.0	-132650.8	921156.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K12_run_9_f	9	12	-175994.4	-132439.7	87109.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_5_f	5	13	-2714307.0	-132113.8	5164386.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_10_f	10	13	-1066980.4	-130637.0	1872686.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_7_f	7	13	-191911.4	-132851.9	118119.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_4_f	4	13	-167682.2	-129078.7	77207.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_6_f	6	13	-434804.4	-127545.7	614517.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_11_f	11	13	-741433.6	-131707.2	1219452.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_2_f	2	13	-136705.4	-127302.4	18806.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_12_f	12	13	-139515.6	-129050.4	20930.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_1_f	1	13	-371165.2	-132498.7	477332.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_9_f	9	13	-1388417.1	-130538.0	2515758.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_3_f	3	13	-7278518.6	-133446.4	14290144.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K13_run_8_f	8	13	-304416.4	-135394.8	338043.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_5_f	5	14	-411804.6	-131341.2	560926.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_11_f	11	14	-6090131.6	-128681.8	11922899.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_3_f	3	14	-228121.7	-132585.0	191073.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_12_f	12	14	-139206.0	-129049.5	20313.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_2_f	2	14	-2369997.6	-135499.2	4468996.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_10_f	10	14	-164208.5	-130037.9	68341.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_8_f	8	14	-139604.7	-129037.0	21135.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_1_f	1	14	-611054.6	-132069.6	957969.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_7_f	7	14	-242677.8	-124491.2	236373.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_9_f	9	14	-3846174.4	-132297.0	7427754.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_6_f	6	14	-1185344.6	-130862.7	2108963.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K14_run_4_f	4	14	-1045764.9	-131305.4	1828919.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_8_f	8	15	-1063326.8	-129413.5	1867826.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_11_f	11	15	-156089.5	-128939.3	54300.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_3_f	3	15	-1297509.5	-127367.8	2340283.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_4_f	4	15	-178226.2	-128414.3	99623.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_12_f	12	15	-613557.7	-130517.5	966080.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_9_f	9	15	-1487549.7	-133519.9	2708059.7
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_1_f	1	15	-4781745.6	-132933.6	9297624.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_5_f	5	15	-170338.7	-127537.8	85601.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_2_f	2	15	-3957082.9	-132178.3	7649809.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_10_f	10	15	-180441.3	-129201.5	102479.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_7_f	7	15	-3199872.5	-132798.3	6134148.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K15_run_6_f	6	15	-690024.1	-129243.0	1121562.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_8_f	8	16	-168793.8	-131341.4	74904.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_7_f	7	16	-2547102.8	-130298.7	4833608.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_9_f	9	16	-136337.3	-125900.3	20874.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_6_f	6	16	-710425.6	-130998.4	1158854.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_4_f	4	16	-184213.6	-126754.9	114917.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_1_f	1	16	-206926.3	-135388.2	143076.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_12_f	12	16	-741562.4	-129777.5	1223569.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_3_f	3	16	-223737.2	-129289.1	188896.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_10_f	10	16	-141752.2	-132096.9	19310.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_2_f	2	16	-889979.8	-128477.7	1523004.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_5_f	5	16	-232853.7	-129478.6	206750.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K16_run_11_f	11	16	-1168803.0	-127726.7	2082152.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_3_f	3	17	-189804.1	-129865.3	119877.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_8_f	8	17	-951119.2	-125009.9	1652218.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_5_f	5	17	-269087.0	-129317.5	279539.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_11_f	11	17	-269692.0	-131220.7	276942.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_9_f	9	17	-181056.3	-129260.8	103590.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_1_f	1	17	-833662.7	-128778.0	1409769.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_7_f	7	17	-151011.5	-129714.8	42593.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_12_f	12	17	-925679.3	-126006.0	1599346.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_6_f	6	17	-225938.0	-129360.4	193155.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_2_f	2	17	-4025489.3	-128704.4	7793569.8
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_10_f	10	17	-218814.3	-124092.7	189443.3
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K17_run_4_f	4	17	-205647.3	-127002.3	157290.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_6_f	6	18	-659600.5	-124821.8	1069557.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_5_f	5	18	-1234298.7	-123452.3	2221692.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_4_f	4	18	-732798.7	-124559.0	1216479.2
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_1_f	1	18	-6656644.7	-126975.3	13059339.0
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_8_f	8	18	-4676823.7	-128846.5	9095954.5
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_11_f	11	18	-915751.1	-131573.1	1568356.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_12_f	12	18	-767951.6	-126829.8	1282243.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_3_f	3	18	-3074445.7	-127116.7	5894657.9
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_9_f	9	18	-423943.8	-129786.7	588314.1
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_2_f	2	18	-936967.8	-131199.4	1611536.6
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_10_f	10	18	-137932.4	-128321.2	19222.4
TrkNbr-1524n1282n1083_Unix_Structure_K1-18_Runs1-12TrkNbr-1524n1282n1083_AllPops_Structure_BI100000_MCMC500000_K18_run_7_f	7	18	-133547.2	-124090.6	18913.3

Software written by Dent Earl while at EEB Dept, UCLA, BME Dept UCSC
dearl (a) soe ucsc edu
CITATION:
Earl, Dent A. and vonHoldt, Bridgett M. (2012)
STRUCTURE HARVESTER: a website and program for visualizing
STRUCTURE output and implementing the Evanno method.
# Conservation Genetics Resources 4(2) 359-361. DOI: 10.1007/s12686-011-9548-7
Core version: vA.2 July 2014
